Quality;Description
(0.15015032377428306, 'Gubr', 0.6820652173913043, 'Gub', 0.5319148936170213);['deck_BlizzardBrawl', 'deck_PriestoftheHauntedEdge']
(0.15015032377428306, 'Gubr', 0.6820652173913043, 'Gub', 0.5319148936170213);['deck_PriestoftheHauntedEdge', 'deck_BlizzardBrawl']
(0.14331501831501836, 'Gwub', 0.6785714285714286, 'Gub', 0.5352564102564102);['deck_AvalancheCaller', 'deck_GlitteringFrost', 'deck_SnowCoveredForest']
(0.14331501831501836, 'Gwub', 0.6785714285714286, 'Gub', 0.5352564102564102);['deck_GlitteringFrost', 'deck_AvalancheCaller', 'deck_SnowCoveredForest']
(0.1431230463199773, 'Gwub', 0.7342995169082126, 'Gub', 0.5911764705882353);['deck_AvalancheCaller', 'deck_SnowCoveredIsland', 'deck_IcehideTroll']
(0.1431230463199773, 'Gwub', 0.7342995169082126, 'Gub', 0.5911764705882353);['deck_SnowCoveredIsland', 'deck_AvalancheCaller', 'deck_IcehideTroll']
(0.1431230463199773, 'Gwub', 0.7342995169082126, 'Gub', 0.5911764705882353);['deck_IcehideTroll', 'deck_AvalancheCaller', 'deck_SnowCoveredIsland']
(0.1431230463199773, 'Gwub', 0.7342995169082126, 'Gub', 0.5911764705882353);['deck_AvalancheCaller', 'deck_IcehideTroll', 'deck_SnowCoveredIsland']
(0.14121510673234805, 'Gubr', 0.6619047619047619, 'Gub', 0.5206896551724138);['deck_GnottvoldRecluse', 'deck_SnowCoveredForest', 'deck_SnowCoveredIsland']
(0.14121510673234805, 'Gubr', 0.6619047619047619, 'Gub', 0.5206896551724138);['deck_SnowCoveredForest', 'deck_GnottvoldRecluse', 'deck_SnowCoveredIsland']
(0.14084928229665072, 'Gubr', 0.7033492822966507, 'Gub', 0.5625);['deck_TheTricksterGodsHeist', 'deck_SnowCoveredIsland']
(0.14084928229665072, 'Gubr', 0.7033492822966507, 'Gub', 0.5625);['deck_SnowCoveredIsland', 'deck_TheTricksterGodsHeist']
(0.13910761154855644, 'Gubr', 0.6666666666666666, 'Gub', 0.5275590551181102);['deck_PriestoftheHauntedEdge', 'deck_GrizzledOutrider', 'deck_SnowCoveredForest']
(0.13910761154855644, 'Gubr', 0.6666666666666666, 'Gub', 0.5275590551181102);['deck_GrizzledOutrider', 'deck_PriestoftheHauntedEdge', 'deck_SnowCoveredForest']
(0.1374705420267085, 'Gubr', 0.7164179104477612, 'Gub', 0.5789473684210527);['deck_HaraldKingofSkemfar', 'deck_GuardianGladewalker']
(0.1374705420267085, 'Gubr', 0.7164179104477612, 'Gub', 0.5789473684210527);['deck_GuardianGladewalker', 'deck_HaraldKingofSkemfar']
(0.13707399736396153, 'Gubr', 0.6902654867256637, 'Gub', 0.5531914893617021);['deck_BlizzardBrawl', 'deck_PriestoftheHauntedEdge', 'deck_SnowCoveredIsland']
(0.13707399736396153, 'Gubr', 0.6902654867256637, 'Gub', 0.5531914893617021);['deck_PriestoftheHauntedEdge', 'deck_BlizzardBrawl', 'deck_SnowCoveredIsland']
(0.13707399736396153, 'Gubr', 0.6902654867256637, 'Gub', 0.5531914893617021);['deck_BlizzardBrawl', 'deck_SnowCoveredIsland', 'deck_PriestoftheHauntedEdge']
(0.13707399736396153, 'Gubr', 0.6902654867256637, 'Gub', 0.5531914893617021);['deck_SnowCoveredIsland', 'deck_BlizzardBrawl', 'deck_PriestoftheHauntedEdge']
(0.1351561343791624, 'Gubr', 0.6437768240343348, 'Gub', 0.5086206896551724);['deck_GnottvoldRecluse', 'deck_HorizonSeeker', 'deck_SnowCoveredSwamp']
(0.1351561343791624, 'Gubr', 0.6437768240343348, 'Gub', 0.5086206896551724);['deck_HorizonSeeker', 'deck_GnottvoldRecluse', 'deck_SnowCoveredSwamp']
(0.1351561343791624, 'Gubr', 0.6437768240343348, 'Gub', 0.5086206896551724);['deck_GnottvoldRecluse', 'deck_SnowCoveredSwamp', 'deck_HorizonSeeker']
(0.1351561343791624, 'Gubr', 0.6437768240343348, 'Gub', 0.5086206896551724);['deck_SnowCoveredSwamp', 'deck_GnottvoldRecluse', 'deck_HorizonSeeker']
(0.13386254893431926, 'Gwub', 0.6710526315789473, 'Gub', 0.5371900826446281);['deck_AvalancheCaller', 'deck_GlitteringFrost', 'deck_IcehideTroll']
(0.13386254893431926, 'Gwub', 0.6710526315789473, 'Gub', 0.5371900826446281);['deck_GlitteringFrost', 'deck_AvalancheCaller', 'deck_IcehideTroll']
(0.13386254893431926, 'Gwub', 0.6710526315789473, 'Gub', 0.5371900826446281);['deck_IcehideTroll', 'deck_AvalancheCaller', 'deck_GlitteringFrost']
(0.13386254893431926, 'Gwub', 0.6710526315789473, 'Gub', 0.5371900826446281);['deck_AvalancheCaller', 'deck_IcehideTroll', 'deck_GlitteringFrost']
(0.13308478693613146, 'Gwur', 0.6962616822429907, 'Gur', 0.5631768953068592);['deck_BeholdtheMultiverse', 'deck_MaskedVandal', 'deck_IcehideTroll']
(0.13308478693613146, 'Gwur', 0.6962616822429907, 'Gur', 0.5631768953068592);['deck_MaskedVandal', 'deck_BeholdtheMultiverse', 'deck_IcehideTroll']
(0.13193693693693687, 'Gubr', 0.695, 'Gub', 0.5630630630630631);['deck_NarfiBetrayerKing', 'deck_PilferingHawk', 'deck_SnowCoveredSwamp']
(0.13193693693693687, 'Gubr', 0.695, 'Gub', 0.5630630630630631);['deck_PilferingHawk', 'deck_NarfiBetrayerKing', 'deck_SnowCoveredSwamp']
(0.13087577129842964, 'Gubr', 0.6422764227642277, 'Gub', 0.511400651465798);['deck_SkemfarElderhall', 'deck_GlitteringFrost']
(0.13087577129842964, 'Gubr', 0.6422764227642277, 'Gub', 0.511400651465798);['deck_GlitteringFrost', 'deck_SkemfarElderhall']
(0.129788843799436, 'Gubr', 0.6820276497695853, 'Gub', 0.5522388059701493);['deck_SkemfarElderhall', 'deck_LittjaraMirrorlake']
(0.129788843799436, 'Gubr', 0.6820276497695853, 'Gub', 0.5522388059701493);['deck_LittjaraMirrorlake', 'deck_SkemfarElderhall']
(0.1282051282051282, 'Gubr', 0.6282051282051282, 'Gub', 0.5);['deck_GnottvoldRecluse', 'deck_HorizonSeeker', 'deck_SnowCoveredIsland']
(0.1282051282051282, 'Gubr', 0.6282051282051282, 'Gub', 0.5);['deck_HorizonSeeker', 'deck_GnottvoldRecluse', 'deck_SnowCoveredIsland']
(0.1272202544929818, 'Gwub', 0.6859504132231405, 'Gub', 0.5587301587301587);['deck_IcehideTroll', 'deck_AvalancheCaller', 'deck_SnowCoveredForest']
(0.1272202544929818, 'Gwub', 0.6859504132231405, 'Gub', 0.5587301587301587);['deck_AvalancheCaller', 'deck_IcehideTroll', 'deck_SnowCoveredForest']
(0.125, 'Gubr', 0.625, 'Gub', 0.5);['deck_GnottvoldRecluse', 'deck_SnowCoveredForest', 'deck_HorizonSeeker']
(0.125, 'Gubr', 0.625, 'Gub', 0.5);['deck_SnowCoveredForest', 'deck_GnottvoldRecluse', 'deck_HorizonSeeker']
(0.125, 'Gubr', 0.625, 'Gub', 0.5);['deck_GnottvoldRecluse', 'deck_HorizonSeeker', 'deck_SnowCoveredForest']
(0.125, 'Gubr', 0.625, 'Gub', 0.5);['deck_HorizonSeeker', 'deck_GnottvoldRecluse', 'deck_SnowCoveredForest']
(0.12462089152207645, 'Gubr', 0.6282973621103117, 'Gub', 0.5036764705882353);['deck_GnottvoldRecluse', 'deck_SnowCoveredForest', 'deck_IcehideTroll']
(0.12462089152207645, 'Gubr', 0.6282973621103117, 'Gub', 0.5036764705882353);['deck_SnowCoveredForest', 'deck_GnottvoldRecluse', 'deck_IcehideTroll']
(0.1237178931553552, 'Gubr', 0.6618705035971223, 'Gub', 0.5381526104417671);['deck_BlizzardBrawl', 'deck_HorizonSeeker']
(0.1237178931553552, 'Gubr', 0.6618705035971223, 'Gub', 0.5381526104417671);['deck_HorizonSeeker', 'deck_BlizzardBrawl']
(0.12276200671859427, 'Gubr', 0.6615969581749049, 'Gub', 0.5388349514563107);['deck_PriestoftheHauntedEdge', 'deck_GrizzledOutrider', 'deck_SnowCoveredIsland']
(0.12276200671859427, 'Gubr', 0.6615969581749049, 'Gub', 0.5388349514563107);['deck_GrizzledOutrider', 'deck_PriestoftheHauntedEdge', 'deck_SnowCoveredIsland']
(0.12120941715373523, 'Gubr', 0.6523297491039427, 'Gub', 0.5311203319502075);['deck_GnottvoldRecluse', 'deck_GlitteringFrost', 'deck_SnowCoveredIsland']
(0.12120941715373523, 'Gubr', 0.6523297491039427, 'Gub', 0.5311203319502075);['deck_GlitteringFrost', 'deck_GnottvoldRecluse', 'deck_SnowCoveredIsland']
(0.12112206120694091, 'Gubr', 0.6480541455160744, 'Gub', 0.5269320843091335);['deck_GnottvoldRecluse', 'deck_GlitteringFrost']
(0.12112206120694091, 'Gubr', 0.6480541455160744, 'Gub', 0.5269320843091335);['deck_GlitteringFrost', 'deck_GnottvoldRecluse']
(0.11989247311827955, 'Gubr', 0.6532258064516129, 'Gub', 0.5333333333333333);['deck_BlizzardBrawl', 'deck_SnowCoveredForest', 'deck_SnowCoveredIsland']
(0.11989247311827955, 'Gubr', 0.6532258064516129, 'Gub', 0.5333333333333333);['deck_SnowCoveredForest', 'deck_BlizzardBrawl', 'deck_SnowCoveredIsland']
(0.11989247311827955, 'Gubr', 0.6532258064516129, 'Gub', 0.5333333333333333);['deck_BlizzardBrawl', 'deck_SnowCoveredIsland', 'deck_SnowCoveredForest']
(0.11989247311827955, 'Gubr', 0.6532258064516129, 'Gub', 0.5333333333333333);['deck_SnowCoveredIsland', 'deck_BlizzardBrawl', 'deck_SnowCoveredForest']
(0.1196771378708551, 'Gubr', 0.6780104712041884, 'Gub', 0.5583333333333333);['deck_GlacialFloodplain']
(0.11942843534174807, 'Gubr', 0.6376470588235295, 'Gub', 0.5182186234817814);['deck_GnottvoldRecluse', 'deck_SnowCoveredForest', 'deck_SculptorofWinter']
(0.11942843534174807, 'Gubr', 0.6376470588235295, 'Gub', 0.5182186234817814);['deck_SnowCoveredForest', 'deck_GnottvoldRecluse', 'deck_SculptorofWinter']
(0.1177754610021503, 'Gubr', 0.7184466019417476, 'Gub', 0.6006711409395973);['deck_HaraldKingofSkemfar', 'deck_SnowCoveredIsland']
(0.1177754610021503, 'Gubr', 0.7184466019417476, 'Gub', 0.6006711409395973);['deck_SnowCoveredIsland', 'deck_HaraldKingofSkemfar']
(0.1173180427058782, 'Gubr', 0.6564885496183206, 'Gub', 0.5391705069124424);['deck_GnottvoldRecluse', 'deck_SnowCoveredForest', 'deck_SpiritoftheAldergard']
(0.1173180427058782, 'Gubr', 0.6564885496183206, 'Gub', 0.5391705069124424);['deck_SnowCoveredForest', 'deck_GnottvoldRecluse', 'deck_SpiritoftheAldergard']
(0.1160633654425045, 'Gubr', 0.6789772727272727, 'Gub', 0.5629139072847682);['deck_BlizzardBrawl', 'deck_SnowCoveredIsland', 'deck_IcehideTroll']
(0.1160633654425045, 'Gubr', 0.6789772727272727, 'Gub', 0.5629139072847682);['deck_SnowCoveredIsland', 'deck_BlizzardBrawl', 'deck_IcehideTroll']
(0.11588346477220879, 'Gubr', 0.6681222707423581, 'Gub', 0.5522388059701493);['deck_HaraldKingofSkemfar', 'deck_GlitteringFrost']
(0.11588346477220879, 'Gubr', 0.6681222707423581, 'Gub', 0.5522388059701493);['deck_GlitteringFrost', 'deck_HaraldKingofSkemfar']
(0.11546840958605664, 'Gwub', 0.6617647058823529, 'Gub', 0.5462962962962963);['deck_ElderleafMentor', 'deck_HorizonSeeker']
(0.11546840958605664, 'Gwub', 0.6617647058823529, 'Gub', 0.5462962962962963);['deck_HorizonSeeker', 'deck_ElderleafMentor']
(0.11351052048726462, 'Gwur', 0.6666666666666666, 'Gur', 0.553156146179402);['deck_IcehideTroll', 'deck_GuardianGladewalker']
(0.11351052048726462, 'Gwur', 0.6666666666666666, 'Gur', 0.553156146179402);['deck_GuardianGladewalker', 'deck_IcehideTroll']
(0.1126237216796554, 'Gubr', 0.6630824372759857, 'Gub', 0.5504587155963303);['deck_GnottvoldRecluse', 'deck_SnowCoveredSwamp', 'deck_SnowCoveredIsland']
(0.1126237216796554, 'Gubr', 0.6630824372759857, 'Gub', 0.5504587155963303);['deck_SnowCoveredSwamp', 'deck_GnottvoldRecluse', 'deck_SnowCoveredIsland']
(0.11261376564277592, 'Gwub', 0.6791666666666667, 'Gub', 0.5665529010238908);['deck_GlitteringFrost', 'deck_IcebindPillar', 'deck_SnowCoveredForest']
(0.11261376564277592, 'Gwub', 0.6791666666666667, 'Gub', 0.5665529010238908);['deck_IcebindPillar', 'deck_GlitteringFrost', 'deck_SnowCoveredForest']
(0.11199187936832644, 'Gubr', 0.6374695863746959, 'Gub', 0.5254777070063694);['deck_SkemfarElderhall', 'deck_SnowCoveredForest']
