Quality;Description
(0.1295507605235232, 'URG', 0.6459143968871596, 'UR', 0.5163636363636364);['deck_VolatileFjord', 'deck_PilferingHawk', 'deck_LittjaraKinseekers']
(0.1295507605235232, 'URG', 0.6459143968871596, 'UR', 0.5163636363636364);['deck_PilferingHawk', 'deck_LittjaraKinseekers', 'deck_VolatileFjord']
(0.1295507605235232, 'URG', 0.6459143968871596, 'UR', 0.5163636363636364);['deck_LittjaraKinseekers', 'deck_PilferingHawk', 'deck_VolatileFjord']
(0.128968253968254, 'UBRG', 0.6111111111111112, 'UR', 0.48214285714285715);['deck_VolatileFjord', 'deck_FrostpeakYeti']
(0.128968253968254, 'UBRG', 0.6111111111111112, 'UR', 0.48214285714285715);['deck_FrostpeakYeti', 'deck_VolatileFjord']
(0.12859434070340248, 'WUG', 0.6551724137931034, 'WU', 0.526578073089701);['deck_GodsHallGuardian', 'deck_SnowCoveredIsland']
(0.12859434070340248, 'WUG', 0.6551724137931034, 'WU', 0.526578073089701);['deck_SnowCoveredIsland', 'deck_GodsHallGuardian']
(0.12677698130903725, 'UBRG', 0.6047430830039525, 'UR', 0.47796610169491527);['deck_BergStrider', 'deck_FrostpeakYeti']
(0.12677698130903725, 'UBRG', 0.6047430830039525, 'UR', 0.47796610169491527);['deck_FrostpeakYeti', 'deck_BergStrider']
(0.12631826138935143, 'UBGr', 0.5947867298578199, 'UBr', 0.46846846846846846);['deck_KomasFaithful', 'deck_SnowCoveredSwamp']
(0.12631826138935143, 'UBGr', 0.5947867298578199, 'UBr', 0.46846846846846846);['deck_SnowCoveredSwamp', 'deck_KomasFaithful']
(0.12631780716887098, 'UGwr', 0.6936936936936937, 'UGr', 0.5673758865248227);['deck_JasperaSentinel', 'deck_SarulfsPackmate']
(0.12631780716887098, 'UGwr', 0.6936936936936937, 'UGr', 0.5673758865248227);['deck_SarulfsPackmate', 'deck_JasperaSentinel']
(0.12201144650604634, 'UBR', 0.6401273885350318, 'UB', 0.5181159420289855);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_BeholdtheMultiverse']
(0.12201144650604634, 'UBR', 0.6401273885350318, 'UB', 0.5181159420289855);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_BeholdtheMultiverse']
(0.12082613204286208, 'UGbr', 0.6227272727272727, 'UGr', 0.5019011406844106);['deck_ShimmerdriftVale', 'deck_LittjaraKinseekers']
(0.12082613204286208, 'UGbr', 0.6227272727272727, 'UGr', 0.5019011406844106);['deck_LittjaraKinseekers', 'deck_ShimmerdriftVale']
(0.12039963299011114, 'UBGr', 0.5909878682842288, 'UBr', 0.47058823529411764);['deck_KomasFaithful']
(0.11977937796843874, 'URG', 0.6542056074766355, 'RG', 0.5344262295081967);['deck_VorinclexMonstrousRaider']
(0.1195111399524118, 'URG', 0.7064676616915423, 'UR', 0.5869565217391305);['deck_ShimmerdriftVale', 'deck_SnowCoveredIsland', 'deck_FrostpyreArcanist']
(0.1195111399524118, 'URG', 0.7064676616915423, 'UR', 0.5869565217391305);['deck_SnowCoveredIsland', 'deck_ShimmerdriftVale', 'deck_FrostpyreArcanist']
(0.1174899096674995, 'UGbr', 0.6570247933884298, 'UGr', 0.5395348837209303);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_SpiritoftheAldergard']
(0.1174899096674995, 'UGbr', 0.6570247933884298, 'UGr', 0.5395348837209303);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_SpiritoftheAldergard']
(0.1174899096674995, 'UGbr', 0.6570247933884298, 'UGr', 0.5395348837209303);['deck_SnowCoveredIsland', 'deck_SpiritoftheAldergard', 'deck_BergStrider']
(0.11712407749077491, 'URG', 0.709375, 'RG', 0.5922509225092251);['deck_JasperaSentinel', 'deck_SarulfsPackmate', 'deck_RavenousLindwurm']
(0.11712407749077491, 'URG', 0.709375, 'RG', 0.5922509225092251);['deck_SarulfsPackmate', 'deck_JasperaSentinel', 'deck_RavenousLindwurm']
(0.11602011494252873, 'URG', 0.6681034482758621, 'UR', 0.5520833333333334);['deck_PilferingHawk', 'deck_FrostpyreArcanist']
(0.11602011494252873, 'URG', 0.6681034482758621, 'UR', 0.5520833333333334);['deck_FrostpyreArcanist', 'deck_PilferingHawk']
(0.11540184936249953, 'UBR', 0.6017964071856288, 'UB', 0.48639455782312924);['deck_BeholdtheMultiverse', 'deck_BindtheMonster']
(0.11540184936249953, 'UBR', 0.6017964071856288, 'UB', 0.48639455782312924);['deck_BindtheMonster', 'deck_BeholdtheMultiverse']
(0.11513157894736847, 'UGbr', 0.7053571428571429, 'UGr', 0.5902255639097744);['deck_AvalancheCaller', 'deck_SculptorofWinter']
(0.1146325912544498, 'URG', 0.6694915254237288, 'UR', 0.554858934169279);['deck_BergStrider', 'deck_LittjaraKinseekers', 'deck_PilferingHawk']
(0.1146325912544498, 'URG', 0.6694915254237288, 'UR', 0.554858934169279);['deck_LittjaraKinseekers', 'deck_BergStrider', 'deck_PilferingHawk']
(0.1146325912544498, 'URG', 0.6694915254237288, 'UR', 0.554858934169279);['deck_PilferingHawk', 'deck_LittjaraKinseekers', 'deck_BergStrider']
(0.1146325912544498, 'URG', 0.6694915254237288, 'UR', 0.554858934169279);['deck_LittjaraKinseekers', 'deck_PilferingHawk', 'deck_BergStrider']
(0.11391521197007481, 'UGwr', 0.68, 'UGr', 0.5660847880299252);['deck_GiantsAmulet']
(0.11236189284969778, 'UBRG', 0.6422764227642277, 'UBR', 0.5299145299145299);['deck_PilferingHawk', 'deck_VolatileFjord']
(0.11236189284969778, 'UBRG', 0.6422764227642277, 'UBR', 0.5299145299145299);['deck_VolatileFjord', 'deck_PilferingHawk']
(0.11208445642407905, 'UGbr', 0.7311320754716981, 'UGr', 0.6190476190476191);['deck_AvalancheCaller', 'deck_BeholdtheMultiverse', 'deck_SnowCoveredIsland']
(0.11208445642407905, 'UGbr', 0.7311320754716981, 'UGr', 0.6190476190476191);['deck_BeholdtheMultiverse', 'deck_AvalancheCaller', 'deck_SnowCoveredIsland']
(0.11103270115304636, 'UBR', 0.6059479553903345, 'UB', 0.49491525423728816);['deck_BindtheMonster', 'deck_SnowCoveredIsland']
(0.11103270115304636, 'UBR', 0.6059479553903345, 'UB', 0.49491525423728816);['deck_SnowCoveredIsland', 'deck_BindtheMonster']
(0.10997557867912511, 'UBR', 0.6173285198555957, 'UB', 0.5073529411764706);['deck_BeholdtheMultiverse', 'deck_DisdainfulStroke']
(0.10997557867912511, 'UBR', 0.6173285198555957, 'UB', 0.5073529411764706);['deck_DisdainfulStroke', 'deck_BeholdtheMultiverse']
(0.10982937685459937, 'UGbr', 0.6973293768545994, 'UGr', 0.5875);['deck_AvalancheCaller', 'deck_SarulfsPackmate']
(0.10982937685459937, 'UGbr', 0.6973293768545994, 'UGr', 0.5875);['deck_SarulfsPackmate', 'deck_AvalancheCaller']
(0.10959595959595958, 'UGbr', 0.6777777777777778, 'UGr', 0.5681818181818182);['deck_LittjaraKinseekers', 'deck_SculptorofWinter']
(0.10937325282343724, 'UGwr', 0.6628787878787878, 'UGr', 0.5535055350553506);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_RavenousLindwurm']
(0.10937325282343724, 'UGwr', 0.6628787878787878, 'UGr', 0.5535055350553506);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_RavenousLindwurm']
(0.10921568627450984, 'BRGu', 0.6533333333333333, 'RGu', 0.5441176470588235);['deck_GlitteringFrost', 'deck_IcehideTroll']
(0.10921568627450984, 'BRGu', 0.6533333333333333, 'RGu', 0.5441176470588235);['deck_IcehideTroll', 'deck_GlitteringFrost']
(0.10902255639097735, 'WUG', 0.631578947368421, 'WU', 0.5225563909774437);['deck_ShimmerdriftVale', 'deck_SnowCoveredIsland', 'deck_SnowCoveredPlains']
(0.10902255639097735, 'WUG', 0.631578947368421, 'WU', 0.5225563909774437);['deck_SnowCoveredIsland', 'deck_ShimmerdriftVale', 'deck_SnowCoveredPlains']
(0.10877723339935363, 'UBG', 0.6229281767955801, 'UG', 0.5141509433962265);['deck_RavenousLindwurm', 'deck_RimewoodFalls', 'deck_SnowCoveredIsland']
(0.10877723339935363, 'UBG', 0.6229281767955801, 'UG', 0.5141509433962265);['deck_RimewoodFalls', 'deck_RavenousLindwurm', 'deck_SnowCoveredIsland']
(0.10808349146110052, 'UBG', 0.6280834914611005, 'UB', 0.52);['deck_PoisontheCup', 'deck_SnowCoveredIsland', 'deck_SnowCoveredSwamp']
(0.1079897700949346, 'UBG', 0.6322188449848024, 'UB', 0.5242290748898678);['deck_BrinebarrowIntruder']
(0.10780367231638421, 'UGbr', 0.68125, 'UGb', 0.5734463276836158);['deck_SnowCoveredIsland', 'deck_WoodlandChasm']
(0.10780367231638421, 'UGbr', 0.68125, 'UGb', 0.5734463276836158);['deck_WoodlandChasm', 'deck_SnowCoveredIsland']
(0.10567047591494283, 'URG', 0.6774193548387096, 'UR', 0.5717488789237668);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_SeizetheSpoils']
(0.10567047591494283, 'URG', 0.6774193548387096, 'UR', 0.5717488789237668);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_SeizetheSpoils']
(0.10435654393000371, 'UGbr', 0.6730769230769231, 'UGr', 0.5687203791469194);['deck_ShimmerdriftVale', 'deck_AvalancheCaller']
(0.10435654393000371, 'UGbr', 0.6730769230769231, 'UGr', 0.5687203791469194);['deck_AvalancheCaller', 'deck_ShimmerdriftVale']
(0.10424605589625957, 'UBG', 0.5969289827255279, 'UB', 0.4926829268292683);['deck_BergStrider', 'deck_RaisetheDraugr']
(0.10424605589625957, 'UBG', 0.5969289827255279, 'UB', 0.4926829268292683);['deck_RaisetheDraugr', 'deck_BergStrider']
(0.10321969696969702, 'UBR', 0.6145833333333334, 'UB', 0.5113636363636364);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_SnowCoveredSwamp']
(0.10321969696969702, 'UBR', 0.6145833333333334, 'UB', 0.5113636363636364);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_SnowCoveredSwamp']
(0.10305271141448613, 'WUGr', 0.6388888888888888, 'WUr', 0.5358361774744027);['deck_AuguryRaven']
(0.1030448914509996, 'UGwr', 0.6733870967741935, 'UGr', 0.5703422053231939);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_SculptorofWinter']
(0.1030448914509996, 'UGwr', 0.6733870967741935, 'UGr', 0.5703422053231939);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_SculptorofWinter']
(0.10302375521854529, 'UBRG', 0.6005361930294906, 'UB', 0.4975124378109453);['deck_ShimmerdriftVale', 'deck_Mistwalker']
(0.10302375521854529, 'UBRG', 0.6005361930294906, 'UB', 0.4975124378109453);['deck_Mistwalker', 'deck_ShimmerdriftVale']
(0.10289034904477956, 'UGwr', 0.6781115879828327, 'UGw', 0.5752212389380531);['deck_RavenousLindwurm', 'deck_RimewoodFalls']
(0.10289034904477956, 'UGwr', 0.6781115879828327, 'UGw', 0.5752212389380531);['deck_RimewoodFalls', 'deck_RavenousLindwurm']
(0.10197869101978685, 'UBRG', 0.6575342465753424, 'UBG', 0.5555555555555556);['deck_IcehideTroll', 'deck_SpiritoftheAldergard', 'deck_SnowCoveredSwamp']
(0.10180180180180176, 'URG', 0.6333333333333333, 'UR', 0.5315315315315315);['deck_ReplicatingRing', 'deck_Squash']
(0.10180180180180176, 'URG', 0.6333333333333333, 'UR', 0.5315315315315315);['deck_Squash', 'deck_ReplicatingRing']
(0.10165848057664095, 'UBRG', 0.6327868852459017, 'UBG', 0.5311284046692607);['deck_ShimmerdriftVale', 'deck_BergStrider', 'deck_SculptorofWinter']
(0.10165848057664095, 'UBRG', 0.6327868852459017, 'UBG', 0.5311284046692607);['deck_BergStrider', 'deck_ShimmerdriftVale', 'deck_SculptorofWinter']
(0.10159999999999991, 'URG', 0.7, 'RG', 0.5984);['deck_FynntheFangbearer', 'deck_GrizzledOutrider']
(0.10151515151515156, 'UBG', 0.5833333333333334, 'UB', 0.4818181818181818);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_FeedtheSerpent']
(0.10151515151515156, 'UBG', 0.5833333333333334, 'UB', 0.4818181818181818);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_FeedtheSerpent']
