Quality;Description
(0.13676638116535167, 'UGwr', 0.6878612716763006, 'UGw', 0.551094890510949);['deck_SarulfsPackmate', 'deck_BrokenWings']
(0.13638766519823786, 'UBG', 0.6563876651982379, 'UB', 0.52);['deck_PoisontheCup', 'deck_SnowCoveredIsland', 'deck_SnowCoveredSwamp']
(0.13638766519823786, 'UBG', 0.6563876651982379, 'UB', 0.52);['deck_SnowCoveredIsland', 'deck_PoisontheCup', 'deck_SnowCoveredSwamp']
(0.13034812649481792, 'UBG', 0.6161971830985915, 'UB', 0.4858490566037736);['deck_BergStrider', 'deck_PriestoftheHauntedEdge']
(0.13034812649481792, 'UBG', 0.6161971830985915, 'UB', 0.4858490566037736);['deck_PriestoftheHauntedEdge', 'deck_BergStrider']
(0.13003604141319075, 'UBG', 0.6064139941690962, 'UB', 0.4763779527559055);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_Mistwalker']
(0.13003604141319075, 'UBG', 0.6064139941690962, 'UB', 0.4763779527559055);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_Mistwalker']
(0.12629629629629635, 'UBG', 0.6296296296296297, 'UB', 0.5033333333333333);['deck_BergStrider', 'deck_FeedtheSerpent']
(0.12629629629629635, 'UBG', 0.6296296296296297, 'UB', 0.5033333333333333);['deck_FeedtheSerpent', 'deck_BergStrider']
(0.12618910808912726, 'UGbr', 0.6189427312775331, 'UGb', 0.4927536231884058);['deck_ShimmerdriftVale', 'deck_SnakeskinVeil']
(0.12618910808912726, 'UGbr', 0.6189427312775331, 'UGb', 0.4927536231884058);['deck_SnakeskinVeil', 'deck_ShimmerdriftVale']
(0.12594071571187226, 'UGbr', 0.6553524804177546, 'UGr', 0.5294117647058824);['deck_PathtotheWorldTree', 'deck_MoritteoftheFrost']
(0.12594071571187226, 'UGbr', 0.6553524804177546, 'UGr', 0.5294117647058824);['deck_MoritteoftheFrost', 'deck_PathtotheWorldTree']
(0.12468939229451648, 'UBG', 0.6409495548961425, 'UB', 0.516260162601626);['deck_PoisontheCup', 'deck_SnowCoveredIsland']
(0.12468939229451648, 'UBG', 0.6409495548961425, 'UB', 0.516260162601626);['deck_SnowCoveredIsland', 'deck_PoisontheCup']
(0.12440587336615172, 'UGwr', 0.6970802919708029, 'UGr', 0.5726744186046512);['deck_TheBearsofLittjara', 'deck_SnowCoveredIsland']
(0.12440587336615172, 'UGwr', 0.6970802919708029, 'UGr', 0.5726744186046512);['deck_SnowCoveredIsland', 'deck_TheBearsofLittjara']
(0.12348910616675646, 'UGbr', 0.639618138424821, 'UGb', 0.5161290322580645);['deck_TheThreeSeasons', 'deck_SnowCoveredForest', 'deck_SnowCoveredIsland']
(0.12348910616675646, 'UGbr', 0.639618138424821, 'UGb', 0.5161290322580645);['deck_SnowCoveredForest', 'deck_TheThreeSeasons', 'deck_SnowCoveredIsland']
(0.12269647696476965, 'URG', 0.5861111111111111, 'UG', 0.4634146341463415);['deck_GlitteringFrost', 'deck_RimewoodFalls']
(0.12090780858544387, 'UBG', 0.596244131455399, 'UB', 0.47533632286995514);['deck_BergStrider', 'deck_LittjaraKinseekers']
(0.12090780858544387, 'UBG', 0.596244131455399, 'UB', 0.47533632286995514);['deck_LittjaraKinseekers', 'deck_BergStrider']
(0.12070858012280605, 'UBG', 0.6311688311688312, 'UB', 0.5104602510460251);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_IceTunnel']
(0.12070858012280605, 'UBG', 0.6311688311688312, 'UB', 0.5104602510460251);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_IceTunnel']
(0.11965379126191245, 'UGbr', 0.7009345794392523, 'UGb', 0.5812807881773399);['deck_BeholdtheMultiverse', 'deck_TheBearsofLittjara']
(0.11965379126191245, 'UGbr', 0.7009345794392523, 'UGb', 0.5812807881773399);['deck_TheBearsofLittjara', 'deck_BeholdtheMultiverse']
(0.11947191032158355, 'UGwr', 0.6832579185520362, 'UGw', 0.5637860082304527);['deck_BrokenWings', 'deck_AuguryRaven']
(0.11947191032158355, 'UGwr', 0.6832579185520362, 'UGw', 0.5637860082304527);['deck_AuguryRaven', 'deck_BrokenWings']
(0.11813543599257892, 'UGwr', 0.6454081632653061, 'UGw', 0.5272727272727272);['deck_BrokenWings', 'deck_SnowCoveredIsland']
(0.11813543599257892, 'UGwr', 0.6454081632653061, 'UGw', 0.5272727272727272);['deck_SnowCoveredIsland', 'deck_BrokenWings']
(0.11548966055403831, 'UGwr', 0.6609442060085837, 'UGw', 0.5454545454545454);['deck_BrokenWings', 'deck_HorizonSeeker']
(0.11548966055403831, 'UGwr', 0.6609442060085837, 'UGw', 0.5454545454545454);['deck_HorizonSeeker', 'deck_BrokenWings']
(0.11449528805984655, 'UGwr', 0.6712328767123288, 'UGr', 0.5567375886524822);['deck_IcebindPillar', 'deck_AvalancheCaller']
(0.11449528805984655, 'UGwr', 0.6712328767123288, 'UGr', 0.5567375886524822);['deck_AvalancheCaller', 'deck_IcebindPillar']
(0.11375458622095397, 'UGbr', 0.5890909090909091, 'UGb', 0.47533632286995514);['deck_HorizonSeeker', 'deck_FrostpeakYeti', 'deck_SnowCoveredForest']
(0.11375458622095397, 'UGbr', 0.5890909090909091, 'UGb', 0.47533632286995514);['deck_FrostpeakYeti', 'deck_HorizonSeeker', 'deck_SnowCoveredForest']
(0.11263867575658482, 'UGwb', 0.6653543307086615, 'UGw', 0.5527156549520766);['deck_BrokenWings', 'deck_RavenousLindwurm']
(0.11263867575658482, 'UGwb', 0.6653543307086615, 'UGw', 0.5527156549520766);['deck_RavenousLindwurm', 'deck_BrokenWings']
(0.11196806097450318, 'BGur', 0.616822429906542, 'BGu', 0.5048543689320388);['deck_BlizzardBrawl', 'deck_SnowCoveredIsland']
(0.11196806097450318, 'BGur', 0.616822429906542, 'BGu', 0.5048543689320388);['deck_SnowCoveredIsland', 'deck_BlizzardBrawl']
(0.11183851609383533, 'UGwb', 0.6153846153846154, 'UGb', 0.5035460992907801);['deck_SarulfsPackmate', 'deck_FrostpeakYeti']
(0.11183851609383533, 'UGwb', 0.6153846153846154, 'UGb', 0.5035460992907801);['deck_FrostpeakYeti', 'deck_SarulfsPackmate']
(0.11067084153066037, 'UGbr', 0.5960264900662252, 'UGb', 0.48535564853556484);['deck_HorizonSeeker', 'deck_FrostpeakYeti', 'deck_SnowCoveredIsland']
(0.11067084153066037, 'UGbr', 0.5960264900662252, 'UGb', 0.48535564853556484);['deck_FrostpeakYeti', 'deck_HorizonSeeker', 'deck_SnowCoveredIsland']
(0.11053902873124843, 'UBG', 0.6286549707602339, 'UB', 0.5181159420289855);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_BeholdtheMultiverse']
(0.11053902873124843, 'UBG', 0.6286549707602339, 'UB', 0.5181159420289855);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_BeholdtheMultiverse']
(0.10919450919450924, 'UGwr', 0.6512820512820513, 'UGw', 0.5420875420875421);['deck_BrokenWings', 'deck_SculptorofWinter']
(0.10880085438707743, 'UBG', 0.6509695290858726, 'UG', 0.5421686746987951);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_RimewoodFalls']
(0.10880085438707743, 'UBG', 0.6509695290858726, 'UG', 0.5421686746987951);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_RimewoodFalls']
(0.10880085438707743, 'UBG', 0.6509695290858726, 'UG', 0.5421686746987951);['deck_SnowCoveredIsland', 'deck_RimewoodFalls', 'deck_BergStrider']
(0.10655291116669563, 'UBG', 0.6342281879194631, 'UB', 0.5276752767527675);['deck_BergStrider', 'deck_WeighDown']
(0.10655291116669563, 'UBG', 0.6342281879194631, 'UB', 0.5276752767527675);['deck_WeighDown', 'deck_BergStrider']
(0.10627186598227745, 'UGwr', 0.6695906432748538, 'UGw', 0.5633187772925764);['deck_BrokenWings', 'deck_BeholdtheMultiverse']
(0.10627186598227745, 'UGwr', 0.6695906432748538, 'UGw', 0.5633187772925764);['deck_BeholdtheMultiverse', 'deck_BrokenWings']
(0.10563289783679586, 'UBwr', 0.5665024630541872, 'UBr', 0.4608695652173913);['deck_PriestoftheHauntedEdge', 'deck_PilferingHawk']
(0.10563289783679586, 'UBwr', 0.5665024630541872, 'UBr', 0.4608695652173913);['deck_PilferingHawk', 'deck_PriestoftheHauntedEdge']
(0.10517673494080026, 'UGwr', 0.7192118226600985, 'UGr', 0.6140350877192983);['deck_TheBearsofLittjara', 'deck_RavenousLindwurm']
(0.10517673494080026, 'UGwr', 0.7192118226600985, 'UGr', 0.6140350877192983);['deck_RavenousLindwurm', 'deck_TheBearsofLittjara']
(0.105050505050505, 'UGbr', 0.5959595959595959, 'UGb', 0.4909090909090909);['deck_HorizonSeeker', 'deck_FrostpeakYeti']
(0.105050505050505, 'UGbr', 0.5959595959595959, 'UGb', 0.4909090909090909);['deck_FrostpeakYeti', 'deck_HorizonSeeker']
(0.10494657858249729, 'UBG', 0.6024590163934426, 'UB', 0.4975124378109453);['deck_BergStrider', 'deck_PriestoftheHauntedEdge', 'deck_SnowCoveredSwamp']
(0.10494657858249729, 'UBG', 0.6024590163934426, 'UB', 0.4975124378109453);['deck_PriestoftheHauntedEdge', 'deck_BergStrider', 'deck_SnowCoveredSwamp']
(0.1045548654244306, 'UGwr', 0.6666666666666666, 'UGr', 0.562111801242236);['deck_BrokenWings', 'deck_SnowCoveredIsland', 'deck_BeholdtheMultiverse']
(0.1045548654244306, 'UGwr', 0.6666666666666666, 'UGr', 0.562111801242236);['deck_SnowCoveredIsland', 'deck_BrokenWings', 'deck_BeholdtheMultiverse']
(0.1045548654244306, 'UGwr', 0.6666666666666666, 'UGr', 0.562111801242236);['deck_BrokenWings', 'deck_BeholdtheMultiverse', 'deck_SnowCoveredIsland']
(0.1045548654244306, 'UGwr', 0.6666666666666666, 'UGr', 0.562111801242236);['deck_BeholdtheMultiverse', 'deck_BrokenWings', 'deck_SnowCoveredIsland']
(0.10448278251229814, 'UGbr', 0.6274509803921569, 'UGr', 0.5229681978798587);['deck_HorizonSeeker', 'deck_MoritteoftheFrost', 'deck_RavenousLindwurm']
(0.10448278251229814, 'UGbr', 0.6274509803921569, 'UGr', 0.5229681978798587);['deck_MoritteoftheFrost', 'deck_HorizonSeeker', 'deck_RavenousLindwurm']
(0.10382012617479097, 'RGub', 0.6319702602230484, 'RGu', 0.5281501340482574);['deck_CinderheartGiant', 'deck_SnowCoveredForest']
(0.10382012617479097, 'RGub', 0.6319702602230484, 'RGu', 0.5281501340482574);['deck_SnowCoveredForest', 'deck_CinderheartGiant']
(0.1035242290748899, 'UGbr', 0.6035242290748899, 'UGb', 0.5);['deck_BeholdtheMultiverse', 'deck_Ravenform']
(0.1035242290748899, 'UGbr', 0.6035242290748899, 'UGb', 0.5);['deck_Ravenform', 'deck_BeholdtheMultiverse']
(0.10263681592039797, 'UBG', 0.63, 'UB', 0.527363184079602);['deck_TergridsShadow', 'deck_SnowCoveredIsland']
(0.10263681592039797, 'UBG', 0.63, 'UB', 0.527363184079602);['deck_SnowCoveredIsland', 'deck_TergridsShadow']
(0.10198044084735891, 'UGbr', 0.6706827309236948, 'UGr', 0.5687022900763359);['deck_TheBearsofLittjara', 'deck_SnowCoveredMountain']
(0.10198044084735891, 'UGbr', 0.6706827309236948, 'UGr', 0.5687022900763359);['deck_SnowCoveredMountain', 'deck_TheBearsofLittjara']
(0.10193236714975851, 'UGwr', 0.6555555555555556, 'UGr', 0.553623188405797);['deck_BrokenWings', 'deck_ShimmerdriftVale']
(0.10193236714975851, 'UGwr', 0.6555555555555556, 'UGr', 0.553623188405797);['deck_ShimmerdriftVale', 'deck_BrokenWings']
(0.10162188844228193, 'UGwb', 0.6517241379310345, 'UGb', 0.5501022494887525);['deck_BergStrider', 'deck_SnowCoveredIsland', 'deck_AuguryRaven']
(0.10162188844228193, 'UGwb', 0.6517241379310345, 'UGb', 0.5501022494887525);['deck_SnowCoveredIsland', 'deck_BergStrider', 'deck_AuguryRaven']
(0.1012330165711145, 'UGbr', 0.680672268907563, 'UGr', 0.5794392523364486);['deck_TheBearsofLittjara', 'deck_SnowCoveredIsland', 'deck_SnowCoveredForest']
(0.1012330165711145, 'UGbr', 0.680672268907563, 'UGr', 0.5794392523364486);['deck_SnowCoveredIsland', 'deck_TheBearsofLittjara', 'deck_SnowCoveredForest']
(0.10122699386503065, 'UBG', 0.6012269938650306, 'UB', 0.5);['deck_BeholdtheMultiverse', 'deck_PriestoftheHauntedEdge']
(0.10122699386503065, 'UBG', 0.6012269938650306, 'UB', 0.5);['deck_PriestoftheHauntedEdge', 'deck_BeholdtheMultiverse']
(0.1005584484189872, 'UGwr', 0.6481774960380349, 'UGw', 0.5476190476190477);['deck_BrokenWings']
(0.10054423782041794, 'UBG', 0.5885167464114832, 'UB', 0.4879725085910653);['deck_BindtheMonster', 'deck_FeedtheSerpent']
