Quality;Description
(0.132816991376557, 'URGB', 0.6080645161290322, 'URB', 0.4752475247524752);['deck_PilferingHawk_1', 'deck_IceTunnel_1']
(0.1322501028383381, 'URGB', 0.5802139037433155, 'UB', 0.4479638009049774);['deck_BergStrider_1', 'deck_PilferingHawk_1']
(0.1322501028383381, 'URGB', 0.5802139037433155, 'UB', 0.4479638009049774);['deck_PilferingHawk_1', 'deck_BergStrider_1']
(0.13124999999999998, 'URGB', 0.6, 'UB', 0.46875);['deck_BindtheMonster_1', 'deck_SnowCoveredIsland_1']
(0.13124999999999998, 'URGB', 0.6, 'UB', 0.46875);['deck_SnowCoveredIsland_1', 'deck_BindtheMonster_1']
(0.13046211084154452, 'URB', 0.6081460674157303, 'UB', 0.4776839565741858);['deck_BindtheMonster_1']
(0.12882096069868998, 'UBW', 0.62882096069869, 'UB', 0.5);['deck_Mistwalker_1', 'deck_DisdainfulStroke_1']
(0.12882096069868998, 'UBW', 0.62882096069869, 'UB', 0.5);['deck_DisdainfulStroke_1', 'deck_Mistwalker_1']
(0.1271428571428571, 'URGB', 0.6071428571428571, 'UB', 0.48);['deck_ShimmerdriftVale_1', 'deck_NarfiBetrayerKing_1']
(0.1271428571428571, 'URGB', 0.6071428571428571, 'UB', 0.48);['deck_NarfiBetrayerKing_1', 'deck_ShimmerdriftVale_1']
(0.12694632716614762, 'URWG', 0.6415094339622641, 'UR', 0.5145631067961165);['deck_GiantsAmulet_1', 'deck_HighlandForest_1']
(0.1268927015250545, 'UBRG', 0.6194852941176471, 'UB', 0.4925925925925926);['deck_SnowCoveredIsland_1', 'deck_PilferingHawk_1']
(0.1268927015250545, 'UBRG', 0.6194852941176471, 'UB', 0.4925925925925926);['deck_PilferingHawk_1', 'deck_SnowCoveredIsland_1']
(0.126852026574182, 'UBWG', 0.6252545824847251, 'UB', 0.4984025559105431);['deck_PoisontheCup_1']
(0.1267237862097103, 'URGB', 0.5964912280701754, 'UB', 0.4697674418604651);['deck_BindtheMonster_1', 'deck_RunAshore_1']
(0.1267237862097103, 'URGB', 0.5964912280701754, 'UB', 0.4697674418604651);['deck_RunAshore_1', 'deck_BindtheMonster_1']
