Quality;Description
(0, '-', 0, '-', 0);['BenFoster==1', 'AllanRomeoNyom==1', 'JoséSalomónRondónGiménez==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'AllanRomeoNyom==1', 'KieranGibbs==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'GrzegorzKrychowiak==1', 'AhmedHegazy==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'CraigDawson==1', 'AhmedHegazy==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'CraigDawson==1', 'JakeLivermore==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'CraigDawson==1', 'JayRodriguez==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'CraigDawson==1', 'JoséSalomónRondónGiménez==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'CraigDawson==1', 'KieranGibbs==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JayRodriguez==1', 'AhmedHegazy==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JayRodriguez==1', 'JakeLivermore==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JayRodriguez==1', 'AllanRomeoNyom==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JayRodriguez==1', 'CraigDawson==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JayRodriguez==1', 'JoséSalomónRondónGiménez==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JayRodriguez==1', 'JonnyEvans==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JayRodriguez==1', 'KieranGibbs==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JoséSalomónRondónGiménez==1', 'AhmedHegazy==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JoséSalomónRondónGiménez==1', 'JakeLivermore==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JoséSalomónRondónGiménez==1', 'AllanRomeoNyom==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JoséSalomónRondónGiménez==1', 'CraigDawson==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JoséSalomónRondónGiménez==1', 'JayRodriguez==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JoséSalomónRondónGiménez==1', 'JonnyEvans==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JoséSalomónRondónGiménez==1', 'KieranGibbs==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JonnyEvans==1', 'GarethBarry==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JonnyEvans==1', 'AhmedHegazy==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JonnyEvans==1', 'JakeLivermore==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JonnyEvans==1', 'JayRodriguez==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JonnyEvans==1', 'JoséSalomónRondónGiménez==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'JonnyEvans==1', 'KieranGibbs==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'MattPhillips==1', 'AhmedHegazy==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'KieranGibbs==1', 'GarethBarry==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'KieranGibbs==1', 'AhmedHegazy==1']
(0, '-', 0, '-', 0);['BenFoster==1', 'KieranGibbs==1', 'JakeLivermore==1']
